"","City","OtherName","Country","Latitude","Longitude","Certainty","year","pop"
"377","Nishapur",NA,"Iran","36.213333","58.795833",1,900,100000
"378","Patan","Anhilvada","India","23.8507","72.12963",1,900,80000
"379","Preslav",NA,"Bulgaria","43.164542","26.817967",1,900,40000
"380","Rayy","Rey, Ray","Iran","35.5833","51.4333",2,900,100000
"381","Reggio di Calabria",NA,"Italy","38.1113","15.647292",2,900,17000
"382","Rome",NA,"Italy","41.89474","12.4839",1,900,40000
"383","Samarkand","Sumarqand","Uzbekistan","39.6576","66.947561",1,900,80000
"384","Seville",NA,"Spain","37.388097","-5.982331",1,900,40000
"385","Siraf",NA,"Iran","27.666667","52.3425",1,900,40000
"386","Suzhou","Soochow","China","31.3","120.6",1,900,81000
"387","Tarsus",NA,"Turkey","36.91876","34.8784",1,900,48000
"388","Thessaloniki","Salonica, Thessalonica","Greece","40.63935","22.944606",1,900,50000
"389","Tollan","Tula","Mexico","20.06369902","-99.3409691",1,900,50000
"390","Xian","Sian, Changan, Xi'an","China","34.341485","108.940404",1,900,500000
"391","Yangzhou","Yangchow","China","32.4"," 119.416667",2,900,60000
"392","Astrakhan","Atil, Itil","Russian Federation","46.366681","48.083239",1,903,40000
"393","Esfahan","Isfahan","Iran","32.651389","51.679192",1,903,25000
"394","Kaesong","Songdo","Dem. People's Republic of Korea","37.97083","126.55444",1,927,60000
"395","Liaoyang",NA,"China","41.266667","123.183333",1,928,40000
"396","Mecca",NA,"Saudi Arabia","21.42667","39.82611",1,928,30000
"397","Astrakhan","Atil, Itil","Russian Federation","46.366681","48.083239",1,932,50000
"398","Baghdad","Bagdad","Iraq","33.34058","44.40088",1,932,1100000
"399","Kazan",NA,"Russian Federation","55.790278","49.134722",2,932,10000
"400","Beijing","Peking","China","39.9075","116.39723",1,936,60000
"401","Istanbul","Constantinople, Byzantium","Turkey","41.005275","28.976944",1,944,330000
"402","Astrakhan","Atil, Itil","Russian Federation","46.366681","48.083239",1,947,42000
"403","Laon",NA,"France","49.56667","3.61667",1,947,28000
"404","Aleppo",NA,"Syria","36.216667","37.166667",1,950,42000
"405","Barcelona",NA,"Spain","41.38879","2.15899",1,950,2000
"406","Patan","Anhilvada","India","23.8507","72.12963",1,950,80000
"407","Aleppo",NA,"Syria","36.216667","37.166667",1,962,40000
"408","Antioch",NA,"Syria/Turkey","36.20655","36.15722",2,965,30000
"409","Balkh",NA,"Afghanistan","36.75635","66.8972",1,968,30000
"410","Mansura","Brahmanabad","Pakistan","25.590258","68.776944",3,968,65000
"411","Qazvin","Kazvin","Iran","36.26877","50.0041",1,968,25000
"412","Cairo","Fostat, Fustat","Egypt","30.06263","31.24967",1,969,100000
"413","Marseille",NA,"France","43.29695","5.38107",1,972,6000
"414","Dongola","Pachoras, Mukarra","Sudan","19.16667","30.48333",1,975,25000
"415","Nanjing","Nanking","China","32.05","118.766667",1,975,100000
"416","Dzibalchaltun","Dzibilchaltún, Dzibilchaltun","Mexico","21.091075","-89.590453",2,978,65000
"417","Liege","Liège","Belgium","50.63373","5.56749",1,978,5000
"418","Ghazni",NA,"Afghanistan","33.55391","68.42096",1,990,60000
"419","Aleppo",NA,"Syria","36.216667","37.166667",1,991,40000
"420","Al-Hasa","Lahsa, Ahsa, El Hasa, Al Ahsa, Hadjar","Saudi Arabia","25.429444","49.621944",2,1000,110000
"421","Aleppo",NA,"Syria","36.216667","37.166667",1,1000,40000
"422","Almeria","Almería","Spain","36.83814","-2.45974",1,1000,35000
"423","Amalfi",NA,"Italy","40.634003","14.602683",1,1000,35000
"424","Angers",NA,"France","47.46667","-0.55",1,1000,10000
"425","Angkor",NA,"Cambodia","13.412417","103.86705",1,1000,200000
"426","Ani",NA,"Turkey","40.501381","43.567128",2,1000,75000
"427","Antioch",NA,"Syria/Turkey","36.20655","36.15722",2,1000,30000
"428","Badajoz",NA,"Spain","38.87789","-6.97061",1,1000,16000
"429","Baghdad","Bagdad","Iraq","33.34058","44.40088",1,1000,125000
"430","Basra","Basrah","Iraq","30.5","47.816667",2,1000,50000
"431","Beijing","Peking","China","39.9075","116.39723",1,1000,60000
"432","Bergamo",NA,"Italy","45.69798","9.66895",1,1000,13000
"433","Bukhara","Bokhara","Uzbekistan","39.765869","64.422347",1,1000,75000
"434","Cairo","Fostat, Fustat","Egypt","30.06263","31.24967",1,1000,135000
"435","Cartagena",NA,"Spain","37.625683","-0.996583",1,1000,33000
"436","Chengdu",NA,"China","30.66667","104.06667",1,1000,40000
"437","Cologne","Koln, Coln","Germany","50.937531","6.960278",1,1000,21000
"438","Cordoba","Cordova, Córdoba","Spain","38.046133","-4.893564",2,1000,450000
"439","Dali","Tali","China","25.606486","100.267638",1,1000,90000
"440","Diyarbakir","Diarbekr","Turkey","37.914411","40.230628",1,1000,40000
"441","Edessa","Urfa","Turkey","37.15","38.8",1,1000,35000
"442","El Tajin","Tajin, El Tajín","Mexico","20.4481","97.3782",2,1000,50000
"443","Elvira",NA,"Spain","36.5025","-4.783611",3,1000,22000
"444","Esfahan","Isfahan","Iran","32.651389","51.679192",1,1000,100000
"445","Fez","Fes","Morocco","34.033333","-5.01",1,1000,30000
"446","Fuzhou","Fuchow, Hokchiu, Fujian province","China","26.076111","119.306389",1,1000,45000
"447","Gelibolu","Gallipoli","Turkey","40.333333","26.499992",1,1000,300000
"448","Geneva","Genève","Switzerland","46.198392","6.142297",1,1000,1300
"449","Genova","Genoa","Italy","44.40565","8.946256",1,1000,15000
"450","Ghazni",NA,"Afghanistan","33.55391","68.42096",1,1000,60000
"451","Granada",NA,"Spain","37.177336","-3.598558",1,1000,22000
"452","Guangzhou","Canton","China","23.11667","113.25",1,1000,40000
"453","Hangzhou","Hangchow","China","30.25","120.166667",2,1000,80000
"454","Istanbul","Constantinople, Byzantium","Turkey","41.005275","28.976944",1,1000,300000
"455","Jerez de la Frontera","Xerez","Spain","36.6936","-6.132431",1,1000,19000
"456","Jerusalem",NA,"Israel","31.76904","35.21633",1,1000,60000
"457","Kaesong","Songdo","Dem. People's Republic of Korea","37.97083","126.55444",1,1000,60000
"458","Kaifeng","Bienliang, Pienliang","China","34.7986","114.30742",1,1000,400000
"459","Kairouan","Qairwan, Qairawan, Zirids, Kairwan","Tunisia"," 35.674444","10.101667",2,1000,80000
"460","Kanauji","Kannauj, Kanauj","India","27.05519","79.91808",3,1000,72000
"461","Kayseri","Caesarea, Mazaca","Turkey","38.73222","35.48528",2,1000,40000
"462","Khajuraho",NA,"India","24.8478","79.93344",3,1000,40000
"463","Kherson","Cherson","Ukraine","46.635417","32.616867",1,1000,25000
"464","Kiev",NA,"Russian Federation","50.45466","30.5238",1,1000,45000
"465","Kufa",NA,"Iraq","32.033333","44.4",2,1000,30000
"466","Kush","Kus","Egypt","18.53","31.84",3,1000,45000
"467","Kyoto",NA,"Japan","35.02107","135.75385",1,1000,175000
"468","Laon",NA,"France","49.56667","3.61667",1,1000,25000
"469","Liege","Liège","Belgium","50.63373","5.56749",1,1000,12000
"470","Lisbon",NA,"Portugal","38.71667","-9.13333",1,1000,15000
"471","Luoyang","Honan","China","34.669722","112.442222",2,1000,50000
"472","Mainz",NA,"Germany","49.98419","8.2791",1,1000,25000
"473","Mansura","Brahmanabad","Pakistan","25.590258","68.776944",3,1000,65000
"474","Mantova","Mantua","Italy","45.156417","10.791375",1,1000,12000
"475","Mecca",NA,"Saudi Arabia","21.42667","39.82611",1,1000,35000
"476","Milan",NA,"Italy","45.465453","9.198786",1,1000,30000
"477","Murcia",NA,"Spain","37.98704","-1.13004",1,1000,19000
"478","Nanjing","Nanking","China","32.05","118.766667",1,1000,70000
"479","Nanning",NA,"China","22.81667","108.31667",1,1000,58000
"480","Naples",NA,"Italy","40.851775","14.268122",1,1000,30000
"481","Nishapur",NA,"Iran","36.213333","58.795833",1,1000,125000
"482","Novgorod",NA,"Russian Federation","58.525569","31.274192",1,1000,18000
"483","Ohrid","Ochrida","Bulgaria","43.454967","23.380704",3,1000,40000
"484","Padua",NA,"Italy","45.406436","11.876761",1,1000,10000
"485","Palermo",NA,"Italy","38.115689","13.361267",1,1000,75000
"486","Paris",NA,"France","48.856614","2.352222",1,1000,20000
"487","Patan","Anhilvada","India","23.8507","72.12963",1,1000,100000
"488","Pavia",NA,"Italy","45.18446","9.16145",1,1000,30000
"489","Peshawar","Purusapura, Pushkalavati","Pakistan","34.008","71.57849",1,1000,15000
"490","Pisa",NA,"Italy","43.71553","10.39659",1,1000,9000
"491","Plovdiv","Philippopolis","Bulgaria","42.15","24.75",1,1000,20000
"492","Poitiers",NA,"France","46.58333","0.33333",1,1000,15000
"493","Prague",NA,"Austria","50.08804","14.42076",1,1000,15000
"494","Preslav",NA,"Bulgaria","43.164542","26.817967",1,1000,20000
"495","Pyongyang","P'yongyang, Tonggoo","Dem. People's Republic of Korea","39.03385","125.75432",1,1000,50000
"496","Rajahmundry",NA,"India","17.00517","81.77784",1,1000,30000
"497","Rayy","Rey, Ray","Iran","35.5833","51.4333",2,1000,100000
"498","Regensburg","Ratisbon","Germany","49.015","12.09556",1,1000,15000
"499","Rome",NA,"Italy","41.89474","12.4839",1,1000,35000
"500","Rouen",NA,"France","49.44313","1.09932",1,1000,20000
"501","Samarkand","Sumarqand","Uzbekistan","39.6576","66.947561",1,1000,75000
"502","Seville",NA,"Spain","37.388097","-5.982331",1,1000,90000
"503","Shiraz",NA,"Iran","29.61031","52.53114",1,1000,52000
"504","Siraf",NA,"Iran","27.666667","52.3425",1,1000,50000
"505","Soba",NA,"Sudan","15.523889","32.680833",3,1000,30000
"506","Somnath",NA,"India","20.906002","70.384372",1,1000,54000
"507","St. Louis","Missouri","United States of America","38.626978","-90.199403",1,1000,15000
"508","Suzhou","Soochow","China","31.3","120.6",1,1000,78000
"509","Tabriz",NA,"Iran","38.08","46.2919",1,1000,20000
"510","Thessaloniki","Salonica, Thessalonica","Greece","40.63935","22.944606",1,1000,40000
"511","Tianshui","Tsinchow, Tienshui","China","34.57952","105.74238",1,1000,85000
"512","Tinnis","Tennis","Egypt","31.2","32.233333",3,1000,83000
"513","Toledo",NA,"Spain","39.862831","-4.027322",1,1000,31000
"514","Trier","Treves","Germany","49.75565","6.63935",1,1000,20000
"515","Tsinkiang","Zayton, Chinchiang, Chuanchow","China","24.913889","118.58583",3,1000,40000
"516","Tunis",NA,"Tunisia","36.818811","10.165961",1,1000,15000
"517","Venice",NA,"Italy","45.440847","12.315514",1,1000,45000
"518","Verona",NA,"Italy","45.43419","10.99779",1,1000,20000
"519","Yangzhou","Yangchow","China","32.4"," 119.416667",2,1000,50000
"520","Yinchuan","Chunghsing, Yuwei, Erikhaya, Khotun, Ninghsia","China","38.4667","106.2667",3,1000,75000
"521","Ghazni",NA,"Afghanistan","33.55391","68.42096",1,1001,60000
"522","Kanauji","Kannauj, Kanauj","India","27.05519","79.91808",3,1001,72000
"523","Barcelona",NA,"Spain","41.38879","2.15899",1,1009,9000
"524","Kiev",NA,"Russian Federation","50.45466","30.5238",1,1015,48000
"525","Liege","Liège","Belgium","50.63373","5.56749",1,1015,17000
"526","Ghazni",NA,"Afghanistan","33.55391","68.42096",1,1018,66000
"527","Kanauji","Kannauj, Kanauj","India","27.05519","79.91808",3,1018,60000
"528","Diyarbakir","Diarbekr","Turkey","37.914411","40.230628",1,1042,40000
"529","Aleppo",NA,"Syria","36.216667","37.166667",1,1046,35000
"530","Cairo","Fostat, Fustat","Egypt","30.06263","31.24967",1,1046,135000
"531","Cologne","Koln, Coln","Germany","50.937531","6.960278",1,1050,21000
"532","Dhar",NA,"India","22.59373","75.29774",1,1050,95000
"533","Dublin",NA,"Ireland","53.33306","-6.24889",1,1050,4500
"534","Kalaa",NA,"Algeria","35.580556","0.328333",3,1050,80000
"535","Kiev",NA,"Russian Federation","50.45466","30.5238",1,1050,40000
"536","Mecca",NA,"Saudi Arabia","21.42667","39.82611",1,1050,40000
"537","Oualata","Walata, Biru","Mauritania","17.3","-7.025",2,1050,30000
"538","Samarkand","Sumarqand","Uzbekistan","39.6576","66.947561",1,1050,40000
"539","Al-Hasa","Lahsa, Ahsa, El Hasa, Al Ahsa, Hadjar","Saudi Arabia","25.429444","49.621944",2,1051,110000
"540","Delhi",NA,"India","28.65381","77.22897",1,1052,10000
"541","Kairouan","Qairwan, Qairawan, Zirids, Kairwan","Tunisia"," 35.674444","10.101667",2,1052,48000
"542","Caen",NA,"France","49.18585","-0.35912",1,1060,20000
"543","Guangzhou","Canton","China","23.11667","113.25",1,1067,40000
"544","Binh Dinh","Vijaya","Vietnam","14.166256","108.902683",2,1069,12000
"545","Fez","Fes","Morocco","34.033333","-5.01",1,1069,30000
"546","Kanchipuram","Conjeeveram, Kanchi, K?ñci-pura, Conjevaram","India","12.834173","79.70364",1,1070,70000
"547","Edessa","Urfa","Turkey","37.15","38.8",1,1071,35000
"548","Nanning",NA,"China","22.81667","108.31667",1,1076,58000
"549","Changsha",NA,"China","28.196111","112.972222",1,1077,37000
"550","Chengdu",NA,"China","30.66667","104.06667",1,1077,37000
"551","Fuzhou","Fuchow, Hokchiu, Fujian province","China","26.076111","119.306389",1,1077,45000
"552","Guangzhou","Canton","China","23.11667","113.25",1,1077,40000
"553","Hangzhou","Hangchow","China","30.25","120.166667",2,1077,85000
"554","Luoyang","Honan","China","34.669722","112.442222",2,1077,40000
"555","Nanchang",NA,"China","28.68333","115.88333",1,1077,32000
"556","Ningbo","Yinhsien, Ningpo","China","29.866667","121.55",2,1077,25000
"557","Shaoxing","Shaohing","China","30","120.583333",1,1077,32000
"558","Taiyuan",NA,"China","37.87059","112.548879",1,1077,33000
"559","Tianshui","Tsinchow, Tienshui","China","34.57952","105.74238",1,1077,85000
"560","Tsinkiang","Zayton, Chinchiang, Chuanchow","China","24.913889","118.58583",3,1077,45000
"561","Xian","Sian, Changan, Xi'an","China","34.341485","108.940404",1,1077,45000
"562","Xiangyang","Siangfan, Siangyang","China","32.017","112.133",3,1077,60000
"563","Yangzhou","Yangchow","China","32.4"," 119.416667",2,1077,40000
"564","Exeter",NA,"United Kingdom","50.7236","-3.52751",1,1086,1438
"565","Firuzkoh","Ghor","Afghanistan","34.099578","64.905956",2,1086,50000
"566","Norwich",NA,"United Kingdom","52.62783","1.29834",1,1086,5000
"567","Asyut",NA,"Egypt","27.18096","31.18368",1,1090,16000
"568","Dongola","Pachoras, Mukarra","Sudan","19.16667","30.48333",1,1090,30000
"569","Fua","Puwa, near Alexandria","Egypt","31.207161","29.960322",3,1090,12000
"570","Konya","Konia","Turkey","37.87135","32.48464",1,1090,50000
"571","Montpellier",NA,"France","43.61092","3.87723",1,1090,1000
"572","Jerusalem",NA,"Israel","31.76904","35.21633",1,1099,70000
"573","Angkor",NA,"Cambodia","13.412417","103.86705",1,1100,125000
"574","Antioch",NA,"Syria/Turkey","36.20655","36.15722",2,1100,30000
"575","Axum",NA,"Ethiopia","14.131781","38.714081",1,1100,125000
"576","Bagan","Pagan","Myanmar","21.172111","94.8602",1,1100,100000
"577","Baghdad","Bagdad","Iraq","33.34058","44.40088",1,1100,150000
"578","Balasaghun","Balasaqun, Gobalik","Kyrgyzstan","42.379739","75.250456",2,1100,45000
"579","Barcelona",NA,"Spain","41.38879","2.15899",1,1100,12000
"580","Basra","Basrah","Iraq","30.5","47.816667",2,1100,60000
"581","Beijing","Peking","China","39.9075","116.39723",1,1100,50000
"582","Bejaia","Bougie, Béjaïa","Algeria","36.75","5.066667",2,1100,50000
"583","Bost","Bust, Lashkar Gah","Afghanistan","31.583056","64.369167",2,1100,40000
"584","Bourges",NA,"France","47.08333","2.4",1,1100,10000
"585","Brescia",NA,"Italy","45.52478","10.22727",1,1100,18000
"586","Bukhara","Bokhara","Uzbekistan","39.765869","64.422347",1,1100,70000
"587","Cahokia","Missouri","United States of America","38.57088","-90.19011",1,1100,40000
"588","Cairo","Fostat, Fustat","Egypt","30.06263","31.24967",1,1100,150000
"589","Changzhou","Changchow, Jiangsu province","China","31.77358","119.95401",1,1100,90000
"590","Cholula",NA,"Mexico","19.06333","-98.306389",1,1100,60000
"591","Cordoba","Cordova, Córdoba","Spain","38.046133","-4.893564",2,1100,60000
"592","Dali","Tali","China","25.606486","100.267638",1,1100,100000
"593","Dhar",NA,"India","22.59373","75.29774",1,1100,80000
"594","Diyarbakir","Diarbekr","Turkey","37.914411","40.230628",1,1100,42000
"595","Edessa","Urfa","Turkey","37.15","38.8",1,1100,41000
"596","Fez","Fes","Morocco","34.033333","-5.01",1,1100,125000
"597","Fuzhou","Fuchow, Hokchiu, Fujian province","China","26.076111","119.306389",1,1100,45000
"598","Gent","Ghent","Belgium","51.053469","3.730378",1,1100,12000
"599","Ghazni",NA,"Afghanistan","33.55391","68.42096",1,1100,30000
"600","Granada",NA,"Spain","37.177336","-3.598558",1,1100,60000
"601","Guangzhou","Canton","China","23.11667","113.25",1,1100,55000
"602","Hangzhou","Hangchow","China","30.25","120.166667",2,1100,90000
"603","Hiraizumi","Iwate","Japan","38.986661","141.113822",2,1100,50000
"604","Istanbul","Constantinople, Byzantium","Turkey","41.005275","28.976944",1,1100,200000
"605","Kaesong","Songdo","Dem. People's Republic of Korea","37.97083","126.55444",1,1100,60000
"606","Kaifeng","Bienliang, Pienliang","China","34.7986","114.30742",1,1100,442000
"607","Kalyan",NA,"India","19.2437","73.13554",1,1100,150000
"608","Kanauji","Kannauj, Kanauj","India","27.05519","79.91808",3,1100,80000
"609","Kanchipuram","Conjeeveram, Kanchi, K?ñci-pura, Conjevaram","India","12.834173","79.70364",1,1100,70000
"610","Kerman",NA,"Iran","30.28321","57.07879",1,1100,100000
"611","Kiev",NA,"Russian Federation","50.45466","30.5238",1,1100,50000
"612","Kolar",NA,"India","13.13671","78.12917",1,1100,50000
"613","Kunming","Yunnanfu","China","25.03889","102.71833",1,1100,40000
"614","Kush","Kus","Egypt","18.53","31.84",3,1100,50000
"615","Lahore",NA,"Pakistan","31.54972","74.34361",1,1100,50000
"616","Liaoyang",NA,"China","41.266667","123.183333",1,1100,40000
"617","Malaga",NA,"Spain","36.721261","-4.421267",1,1100,11000
"618","Mansura","Brahmanabad","Pakistan","25.590258","68.776944",3,1100,50000
"619","Marrakech","Marrakesh","Morocco","31.63416","-7.99994",1,1100,150000
"620","Mecca",NA,"Saudi Arabia","21.42667","39.82611",1,1100,40000
"621","Meknes","Takrart, Mequinez, Miknas, Meknès","Morocco","33.89352","-5.54727",1,1100,40000
"622","Merv","Merw","Turkmenistan","37.6628","62.1925",1,1100,100000
"623","Metz",NA,"France","49.11911","6.17269",1,1100,21000
"624","Milan",NA,"Italy","45.465453","9.198786",1,1100,42000
"625","Nanjing","Nanking","China","32.05","118.766667",1,1100,67000
"626","Nishapur",NA,"Iran","36.213333","58.795833",1,1100,100000
"627","Palermo",NA,"Italy","38.115689","13.361267",1,1100,90000
"628","Palma",NA,"Spain","39.56939","2.65024",1,1100,27000
"629","Patan","Anhilvada","India","23.8507","72.12963",1,1100,100000
"630","Pisa",NA,"Italy","43.71553","10.39659",1,1100,20000
"631","Poitiers",NA,"France","46.58333","0.33333",1,1100,20000
"632","Polonnaruwa",NA,"Sri Lanka","7.93965","81.00274",1,1100,40000
"633","Pskov",NA,"Russian Federation","57.8136","28.3496",1,1100,9000
"634","Rayy","Rey, Ray","Iran","35.5833","51.4333",2,1100,85000
"635","Rouen",NA,"France","49.44313","1.09932",1,1100,20000
"636","Salerno",NA,"Italy","40.67797","14.76599",1,1100,50000
"637","Samarkand","Sumarqand","Uzbekistan","39.6576","66.947561",1,1100,40000
"638","Sivas",NA,"Turkey","39.74833","37.01611",1,1100,45000
"639","Suzhou","Soochow","China","31.3","120.6",1,1100,88000
"640","Tbilisi","Tiflis","Georgia","41.709975","44.792989",1,1100,0
"641","Thessaloniki","Salonica, Thessalonica","Greece","40.63935","22.944606",1,1100,50000
